CODICE AMMINISTRATIVO;SEZIONE;IDENTIFICATIVO SOGGETTO;TIPO SOGGETTO;IDENTIFICATIVO IMMOBILE;TIPO IMMOBILE;COMUNE CATASTALE;TIPO PARTICELLA;IDENTIFICATIVO PARTICELLA;PORZIONE MATERIALE;LINGUA;TESTO NON CODIFICATO;CODICE DIRITTO;TITOLO NON CODIFICATO ITA;TITOLO NON CODIFICATO TED;QUOTA NUMERATORE;QUOTA DENOMINATORE;REGIME;SOGGETTO DI RIFERIMENTO;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;PARTITA;DATA DI VALIDITA;TIPO NOTA;NUMERO NOTA;PROGRESSIVO NOTA;ANNO NOTA;DATA DI REGISTRAZIONE IN ATTI;IDENTIFICATIVO MUTAZIONE INIZIALE;IDENTIFICATIVO MUTAZIONE FINALE;IDENTIFICATIVO TITOLARITA
L322;;11431016;P;1084458;F;404;1;1009; ;;;1;;;0;0; ;;26052008;G;3015;0;2008;6042009;;;;;;;;13323715;;11461816
L322;;11431016;P;891244;F;404;1;238;2;;;1;;;0;0; ;;26052008;G;3015;0;2008;6042009;;;;;;;;13323715;;11458539
L322;;11432044;P;627662;F;404;1;741; ;;;1;;;0;0; ;;11042008;G;2078;0;2008;19082008;;;;;;;;13317438;;11461105
L322;;11432538;P;976710;F;404;1;789; ;;;2;;;1;12; ;;31052007;G;2790;0;2007;15042008;;;;;;;;13271451;;11461064
L322;;11432538;P;627252;F;404;1;517;2;;;2;;;1;4; ;;31052007;G;2790;0;2007;15042008;;;;;;;;13271451;;11459872
L322;;11432538;P;627251;F;404;1;517;1;;;2;;;1;4; ;;3102012;G;4770;0;2012;22102012;;;;;;;;13560607;;11459869
L322;;11432541;P;976710;F;404;1;789; ;;;2;;;1;12; ;;31052007;G;2790;0;2007;15042008;;;;;;;;13271451;;11461065
L322;;11432541;P;627252;F;404;1;517;2;;;2;;;1;4; ;;31052007;G;2790;0;2007;15042008;;;;;;;;13271451;;11459873
L322;;11432541;P;627251;F;404;1;517;1;;;2;;;1;4; ;;3102012;G;4770;0;2012;22102012;;;;;;;;13560607;;11459870
L322;;11433602;P;748115;F;404;1;971;2;;;1;;;0;0; ;;6102009;G;5267;0;2009;13102009;;;;;;;;13398227;;11461727
L322;;11436783;P;627911;F;404;1;906;8;;;1;;;0;0; ;;24092015;G;4302;0;2015;30112015;;;;;;;;13704394;;11461452
L322;;11436783;P;627912;F;404;1;906;8;;;1;;;0;0; ;;24092015;G;4302;0;2015;30112015;;;;;;;;13704394;;11461453
L322;;11436783;P;855317;F;404;1;320/2; ;;;1;;;0;0; ;;16112016;G;5650;0;2016;30112016;;;;;;;;13761287;;11760951
L322;;11436783;P;855318;F;404;1;320/4; ;;;1;;;0;0; ;;16112016;G;5650;0;2016;30112016;;;;;;;;13761287;;11760952
L322;;11437649;P;1022057;F;404;1;1047; ;;;1;;;0;0; ;;25052015;G;2241;0;2015;7072015;;;;;;;;13688481;;11461998
L322;;11437649;P;1022056;F;404;1;1047; ;;;1;;;0;0; ;;25052015;G;2241;0;2015;7072015;;;;;;;;13688481;;11461997
L322;;11437649;P;1022058;F;404;1;1047; ;;;1;;;0;0; ;;25052015;G;2241;0;2015;7072015;;;;;;;;13688481;;11461999
L322;;11437651;P;1082794;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459689
L322;;11437651;P;627148;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459686
L322;;11437651;P;1082795;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459697
L322;;11437651;P;1082796;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459703
L322;;11437651;P;627147;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459682
L322;;11437651;P;627148;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459685
L322;;11437651;P;1082794;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459690
L322;;11437651;P;1082795;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459698
L322;;11437651;P;1082796;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459704
L322;;11437651;P;627147;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459683
L322;;11437651;P;1082794;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459694
L322;;11437651;P;1082795;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459696
L322;;11437651;P;1082796;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459701
L322;;11437657;P;1082795;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459700
L322;;11437657;P;1082796;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459706
L322;;11437657;P;627147;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459679
L322;;11437657;P;627147;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459684
L322;;11437657;P;627148;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459687
L322;;11437657;P;627148;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459688
L322;;11437657;P;1082794;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459691
L322;;11437657;P;1082794;F;404;1;467;2;;;2;;;1;6; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459692
L322;;11437657;P;1082795;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459699
L322;;11437657;P;1082796;F;404;1;467;2;;;2;;;1;3; ;;10102007;G;5248;0;2007;20052008;;;;;;;;13289628;;11459705
L322;;11437657;P;1082794;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459695
L322;;11437657;P;1082795;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459693
L322;;11437657;P;1082796;F;404;1;467;1;;;2;;;1;2; ;;22012008;G;341;0;2008;17062008;;;;;;;;13304951;;11459702
L322;;11438244;P;628055;F;404;1;310/2; ;;;1;;;0;0; ;;13022008;G;919;0;2008;14072008;;;;;;;;13308700;;11459035
L322;;11438531;P;626954;F;404;1;238;1;;;1;;;0;0; ;;26052008;G;3015;0;2008;6042009;;;;;;;;13323715;;11458553
L322;;11438531;P;891243;F;404;1;238;1;;;1;;;0;0; ;;26052008;G;3015;0;2008;6042009;;;;;;;;13323715;;11458555
L322;;11438901;P;627378;F;404;1;589; ;;;2;;;2;9; ;;4102007;G;5134;0;2007;27052008;;;;;;;;13288842;;11460315
L322;;11438902;P;627378;F;404;1;589; ;;;2;;;2;9; ;;4102007;G;5134;0;2007;27052008;;;;;;;;13288842;;11460316
L322;;11438903;P;627378;F;404;1;589; ;;;2;;;2;9; ;;4102007;G;5134;0;2007;27052008;;;;;;;;13288842;;11460313
L322;;11439007;P;628227;F;404;1;141/1; ;;;2;;;2;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458305
L322;;11439007;P;855309;F;404;1;313/5; ;;;2;;;15000;4838400; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458912
L322;;11439007;P;855431;F;404;1;578/1; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460226
L322;;11439007;P;626925;F;404;1;144; ;;;2;;;2;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458320
L322;;11439007;P;628227;F;404;1;141/1; ;;;2;;;1;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458306
L322;;11439007;P;855431;F;404;1;578/1; ;;;2;;;7500;1209600; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460227
L322;;11439007;P;855432;F;404;1;578/2; ;;;2;;;15000;2419200; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460265
L322;;11439007;P;626925;F;404;1;144; ;;;2;;;4;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458321
L322;;11439007;P;855432;F;404;1;578/2; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460264
L322;;11439007;P;855309;F;404;1;313/5; ;;;2;;;150;24192; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458911
L322;;11439008;P;855432;F;404;1;578/2; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460266
L322;;11439008;P;855432;F;404;1;578/2; ;;;2;;;15000;2419200; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460267
L322;;11439008;P;855309;F;404;1;313/5; ;;;2;;;150;24192; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458913
L322;;11439008;P;855309;F;404;1;313/5; ;;;2;;;15000;4838400; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458914
L322;;11439008;P;855431;F;404;1;578/1; ;;;2;;;7500;1209600; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460229
L322;;11439008;P;855431;F;404;1;578/1; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460228
L322;;11439008;P;628227;F;404;1;141/1; ;;;2;;;1;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458288
L322;;11439008;P;626925;F;404;1;144; ;;;2;;;4;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458323
L322;;11439008;P;626925;F;404;1;144; ;;;2;;;2;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458322
L322;;11439008;P;628227;F;404;1;141/1; ;;;2;;;2;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458307
L322;;11439009;P;855309;F;404;1;313/5; ;;;2;;;150;24192; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458915
L322;;11439009;P;855431;F;404;1;578/1; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460230
L322;;11439009;P;855309;F;404;1;313/5; ;;;2;;;15000;4838400; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458916
L322;;11439009;P;626925;F;404;1;144; ;;;2;;;2;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458324
L322;;11439009;P;855431;F;404;1;578/1; ;;;2;;;7500;1209600; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460231
L322;;11439009;P;628227;F;404;1;141/1; ;;;2;;;1;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458309
L322;;11439009;P;628227;F;404;1;141/1; ;;;2;;;2;9; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458308
L322;;11439009;P;626925;F;404;1;144; ;;;2;;;4;18; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11458325
L322;;11439009;P;855432;F;404;1;578/2; ;;;2;;;150;12096; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460268
L322;;11439009;P;855432;F;404;1;578/2; ;;;2;;;15000;2419200; ;;30102007;G;5675;0;2007;29052008;;;;;;;;13292436;;11460269
L322;;11442013;P;708484;F;404;1;962;1;1;CONGIUNTIVO;32;;;0;0; ;;13112013;G;5572;0;2013;22112013;;;;;;;;13614947;;11461687
L322;;11444002;P;855275;F;404;1;246/3; ;;;2;;;5;18; ;;28112007;G;6391;0;2007;14072008;;;;;;;;13296615;;11458653
L322;;11444002;P;855269;F;404;1;241/2; ;;;2;;;5;48; ;;28112007;G;6391;0;2007;14072008;;;;;;;;13296615;;11458600
L322;;11444002;P;855275;F;404;1;246/3; ;;;2;;;2;9; ;;28112007;G;6391;0;2007;14072008;;;;;;;;13296615;;11458652
L322;;11444002;P;628131;F;404;1;248/4; ;;;2;;;5;18; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458666
L322;;11444002;P;628131;F;404;1;248/4; ;;;2;;;2;9; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458665
L322;;11444003;P;855269;F;404;1;241/2; ;;;2;;;5;48; ;;28112007;G;6391;0;2007;14072008;;;;;;;;13296615;;11458601
L322;;11444003;P;855275;F;404;1;246/3; ;;;2;;;5;18; ;;28112007;G;6391;0;2007;14072008;;;;;;;;13296615;;11458655
L322;;11444003;P;628131;F;404;1;248/4; ;;;2;;;2;9; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458667
L322;;11444003;P;855275;F;404;1;246/3; ;;;2;;;2;9; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458654
L322;;11444003;P;855269;F;404;1;241/2; ;;;2;;;2;24; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458602
L322;;11444003;P;628131;F;404;1;248/4; ;;;2;;;5;18; ;;29072015;G;3428;0;2015;6082015;;;;;;;;13697699;;11458668
L322;;11444051;P;628083;F;404;1;39/1; ;;;2;;;3;36; ;;30112007;G;6466;0;2007;1072008;;;;;;;;13297150;;11457778
L322;;11444053;P;628083;F;404;1;39/1; ;;;2;;;2;36; ;;30112007;G;6466;0;2007;1072008;;;;;;;;13297150;;11457779
L322;;11444062;P;628083;F;404;1;39/1; ;;;2;;;2;36; ;;30112007;G;6466;0;2007;1072008;;;;;;;;13297150;;11457780
L322;;11444138;P;627016;F;404;1;336;2;;;2;;;1;36; ;;25032008;G;1733;0;2008;18082008;;;;;;;;13314718;;11459084
L322;;11444138;P;627016;F;404;1;336;2;;;2;;;35;36; ;;25032008;G;1733;0;2008;18082008;;;;;;;;13314718;;11459085
L322;;11444149;P;992614;F;404;1;48/6; ;;;2;;;5;96; ;;4122007;G;6523;0;2007;1072008;;;;;;;;13297648;;11457901
L322;;11444149;P;992614;F;404;1;48/6; ;;;2;;;20;640; ;;4122007;G;6523;0;2007;1072008;;;;;;;;13297648;;11457902
L322;;11444149;P;992614;F;404;1;48/6; ;;;2;;;10;288; ;;4122007;G;6523;0;2007;1072008;;;;;;;;13297648;;11457900
L322;;11444149;P;626731;F;404;1;48/4; ;;;2;;;1;6; ;;8082011;G;4101;0;2011;25082011;;;;;;;;13504044;;11457875
L322;;11444149;P;626731;F;404;1;48/4; ;;;2;;;2;18; ;;8082011;G;4101;0;2011;25082011;;;;;;;;13504044;;11457874
L322;;11444153;P;992614;F;404;1;48/6; ;;;2;;;20;640; ;;4122007;G;6523;0;2007;1072008;;;;;;;;13297648;;11457903
L322;;11444153;P;627709;F;404;1;790; ;;;2;;;1;2;C;10802857;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11461070
L322;;11444153;P;627710;F;404;1;790; ;;;2;;;1;2;C;10802857;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11461072
L322;;11444153;P;627708;F;404;1;790; ;;;2;;;1;2;C;10802857;19042016;G;1963;0;2016;10052016;;;;;;;;13733139;;11461068
L322;;11446047;P;627573;F;404;1;680; ;;;2;;;1;2;C;11414675;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11460793
L322;;11446047;P;627572;F;404;1;680; ;;;2;;;1;2;C;11414675;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11460791
L322;;11446050;P;952947;F;404;1;876; ;;;2;;;1;2;C;11446051;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461359
L322;;11446050;P;627850;F;404;1;876; ;;;2;;;1;2;C;11446051;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461351
L322;;11446050;P;627852;F;404;1;876; ;;;2;;;1;2;C;11446051;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461355
L322;;11446050;P;627853;F;404;1;876; ;;;2;;;1;2;C;11446051;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461357
L322;;11446050;P;627851;F;404;1;876; ;;;2;;;1;2;C;11446051;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461353
L322;;11446050;P;1066904;F;404;1;800;1;;;2;;;774;900; ;;25012016;G;322;0;2016;25052016;;;;;;;;13721257;;11461115
L322;;11446050;P;1066904;F;404;1;800;1;;;2;;;126;900; ;;25012016;G;322;0;2016;25052016;;;;;;;;13721257;;11461114
L322;;11446051;P;627852;F;404;1;876; ;;;2;;;1;2;C;11446050;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461356
L322;;11446051;P;627850;F;404;1;876; ;;;2;;;1;2;C;11446050;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461352
L322;;11446051;P;627851;F;404;1;876; ;;;2;;;1;2;C;11446050;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461354
L322;;11446051;P;952947;F;404;1;876; ;;;2;;;1;2;C;11446050;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461360
L322;;11446051;P;627853;F;404;1;876; ;;;2;;;1;2;C;11446050;19122007;G;6914;0;2007;14072008;;;;;;;;13300108;;11461358
L322;;11446076;P;864560;F;404;1;1004;2;;;1;;;0;0; ;;7102009;G;5312;0;2009;24032010;;;;;;;;13398499;;11461804
L322;;11446076;P;864561;F;404;1;1004;2;;;1;;;0;0; ;;7102009;G;5312;0;2009;24032010;;;;;;;;13398499;;11461806
L322;;11448278;P;627800;F;404;1;842; ;;;2;;;1;3; ;;3032008;G;1332;0;2008;28072008;;;;;;;;13311505;;11461256
L322;;11448278;P;627800;F;404;1;842; ;;;2;;;1;6; ;;3032008;G;1332;0;2008;28072008;;;;;;;;13311505;;11461257
L322;;11448279;P;627800;F;404;1;842; ;;;2;;;1;3; ;;3032008;G;1332;0;2008;28072008;;;;;;;;13311505;;11461258
L322;;11448279;P;627800;F;404;1;842; ;;;2;;;1;6; ;;3032008;G;1332;0;2008;28072008;;;;;;;;13311505;;11461255
L322;;11449070;P;627109;F;404;1;430; ;;;2;;;11;30;C;10823433;14032013;G;1507;0;2013;22032013;;1032017;G;1150;0;2017;15032017;13583811;13776553;11459540
L322;;11449070;P;627110;F;404;1;430; ;;;2;;;11;30;C;10823433;14032013;G;1507;0;2013;22032013;;1032017;G;1150;0;2017;15032017;13583811;13776553;11459542
L322;;11449318;P;628028;F;404;1;245/4; ;;;2;;;1;6; ;;4082008;G;4569;0;2008;27112008;;;;;;;;13334094;;11458641
L322;;11449318;P;628003;F;404;1;245/3; ;;;2;;;1;16; ;;4082008;G;4569;0;2008;27112008;;;;;;;;13334094;;11458629
L322;;11449318;P;628002;F;404;1;245/1; ;;;2;;;1;16; ;;4082008;G;4569;0;2008;27112008;;;;;;;;13334094;;11458596
L322;;11449318;P;855382;F;404;1;420; ;;;2;;;1;8; ;;4082008;G;4569;0;2008;27112008;;;;;;;;13334094;;11459516
L322;;11449318;P;628003;F;404;1;245/1; ;;;2;;;1;16; ;;4082008;G;4569;0;2008;27112008;;;;;;;;13334094;;11458614
L322;;11449318;P;628028;F;404;1;245/4; ;;;2;;;2;48; ;;30032015;G;1346;0;2015;28072015;;;;;;;;13680953;;11458642
L322;;11449318;P;628003;F;404;1;245/1; ;;;2;;;4;256; ;;30032015;G;1346;0;2015;28072015;;;;;;;;13680953;;11458615
L322;;11449318;P;628002;F;404;1;245/1; ;;;2;;;4;256; ;;30032015;G;1346;0;2015;28072015;;;;;;;;13680953;;11458604
L322;;11449318;P;628003;F;404;1;245/3; ;;;2;;;4;256; ;;30032015;G;1346;0;2015;28072015;;;;;;;;13680953;;11458630
L322;;11449318;P;855382;F;404;1;420; ;;;2;;;2;64; ;;30032015;G;1346;0;2015;28072015;;;;;;;;13680953;;11459517
L322;;11450242;P;627261;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459908
L322;;11450242;P;994201;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459946
L322;;11450242;P;994200;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459920
L322;;11450242;P;994202;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459953
L322;;11450242;P;627262;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459914
L322;;11450243;P;627262;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459915
L322;;11450243;P;627261;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459909
L322;;11450243;P;994202;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459954
L322;;11450243;P;994201;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459947
L322;;11450243;P;994200;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459921
L322;;11450244;P;627262;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459916
L322;;11450244;P;994200;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459922
L322;;11450244;P;994201;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459948
L322;;11450244;P;994202;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459955
L322;;11450244;P;627261;F;404;1;523; ;;;2;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459910
L322;;11450245;P;627261;F;404;1;523; ;1;limitatamente agli enti individuati nella planimetria dd. 04.03.2008.;74;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459913
L322;;11450245;P;627261;F;404;1;523; ;1;limitatamente agli enti individuati nella planimetria dd. 04.03.2008.;74;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459911
L322;;11450245;P;627261;F;404;1;523; ;1;limitatamente agli enti individuati nella planimetria dd. 04.03.2008.;74;;;12;54; ;;15042008;G;2164;0;2008;11082008;;;;;;;;13317911;;11459912
L322;;11451052;P;627738;F;404;1;814; ;;;1;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461134
L322;;11451052;P;1069089;F;404;1;814; ;;;1;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461136
L322;;11451052;P;1069088;F;404;1;814; ;;;1;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461138
L322;;11451065;P;1069089;F;404;1;814; ;;;32;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461137
L322;;11451065;P;627738;F;404;1;814; ;;;32;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461135
L322;;11451065;P;1069088;F;404;1;814; ;;;32;;;0;0; ;;27032008;G;1784;0;2008;18082008;;;;;;;;13315141;;11461139
L322;;11451074;P;626965;F;404;1;257;3;;;2;;;1;4; ;;31032008;G;1828;0;2008;18082008;;;;;;;;13315554;;11458766
L322;;11451074;P;626965;F;404;1;257;3;;;2;;;3;4; ;;29092008;G;5473;0;2008;3122008;;;;;;;;13341435;;11458767
L322;;11451074;P;855363;F;404;1;365/1; ;;;2;;;1;24; ;;16112016;G;5646;0;2016;5122016;;;;;;;;13761281;;11764558
L322;;11451079;P;855363;F;404;1;365/1; ;;;2;;;1;24; ;;16112016;G;5646;0;2016;5122016;;;;;;;;13761281;;11764559
L322;;11453305;P;627368;F;404;1;585;3;;;1;;;0;0; ;;30052008;G;3127;0;2008;12092008;;;;;;;;13324587;;11460290
L322;;11453305;P;627367;F;404;1;585;2;;;2;;;1;2; ;;30052008;G;3127;0;2008;12092008;;;;;;;;13324587;;11460298
L322;;11453306;P;627367;F;404;1;585;2;;;2;;;1;2; ;;30052008;G;3127;0;2008;12092008;;;;;;;;13324587;;11460299
L322;;11454976;P;628032;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459275
L322;;11454976;P;628034;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459298
L322;;11454976;P;628034;F;404;1;374/2; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459297
L322;;11454976;P;628033;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459287
L322;;11454976;P;628033;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459286
L322;;11454976;P;628033;F;404;1;374/2; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459285
L322;;11454976;P;628034;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459262
L322;;11454976;P;628034;F;404;1;374/1; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459261
L322;;11454976;P;628033;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459251
L322;;11454976;P;628033;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459250
L322;;11454976;P;628033;F;404;1;374/1; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459249
L322;;11454976;P;628034;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459263
L322;;11454976;P;628034;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459299
L322;;11454976;P;628032;F;404;1;374/2; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459274
L322;;11454976;P;628032;F;404;1;374/2; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459273
L322;;11454976;P;628032;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459239
L322;;11454976;P;628032;F;404;1;374/1; ;;;31;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459238
L322;;11454976;P;628032;F;404;1;374/1; ;;;2;;;1;2; ;;1042009;G;1734;0;2009;15042009;;;;;;;;13369892;;11459237
L322;;11457302;P;626804;F;404;1;30; ;;;2;;;1;18; ;;22092008;G;5357;0;2008;30092008;;;;;;;;13340575;;11457727
